Oenothera_tubifera,7
Oenothera_versicolor,7
Oenothera_villaricae,7
Oenothera_villosa,7
Oenothera_wigginsii,7
Oenothera_xenogaura,58
Oenothera_xylocarpa,7
Pehria_compacta,60
Pemphis_acidula,60
Peplis_portula,5
Physocalymma_scaberrimum,8
Pleurophora_anomala,7
Punica_granatum,8
Rotala_indica,60
Rotala_ramosior,60
Rotala_rotundifolia,60
Sonneratia_alba,55
Sonneratia_apetala,55
Sonneratia_caseolaris,55
Sonneratia_ovata,55
Taraxia_ovata,7
Taraxia_subacaulis,7
Taraxia_tanacetifolia,58
Tetrapteron_graciliflorum,7
Trapa_maximowiczii,68
Trapa_natans,68
Woodfordia_fruticosa,8
Xylonagra_arborea,7
