"","x"
"51974",0.93601875
"51975",2.953475
"51976",1.36095
"51977",6.0226575
"51978",2.4649575
"51979",0.779275
"51980",5.4297375
"51981",0.686137499999999
"51982",2.953505
"51983",0
"51984",0
"51985",0
"51986",2.17415
"51987",0
"51988",2.76706
"51989",6.00105
"51990",11.53525
"51991",0
"51992",0.199901796875
"51993",0.199901796875
"51994",1.38805159375
"51995",0.2066571875
"51996",0.4043071875
"51997",0.215664375
"51998",0.215661375
"51999",0.43132875
"52000",1.2579585
"52001",1.747489
"52002",0.989018
"52003",0.294331875
"52004",1.37926575
"52005",0.58866375
"52006",2.552305
"52007",0.40023671875
"52008",0.4051734375
"52009",0.415046875
"52010",0.415046875
"52011",0.2766375
"52012",0.6719375
"52013",0.5136
"52014",1.4225
"52015",0
"52016",0.3953
"52017",0
"52018",0
"52019",7.7379525
"52020",1.69480625
"52021",6.186325
"52022",9.40785
"52023",0.622218359375
"52024",0.5123734375
"52025",0.827096875000001
"52026",2.04949375
"52027",1.9248375
"52028",2.401068359375
"52029",5.563470359375
"52030",2.796368359375
"52031",3.389318359375
"52032",3.22093671875
"52033",0.25618671875
"52034",6.0465714375
"52035",4.8606734375
"52036",1.06119375
"52037",7.4590375
"52038",0.629446875
"52039",0.827096875000001
"52040",1.25889375
"52041",0.827096875
"52042",2.24714375
"52043",1.7271875
"52044",5.0872375
"52045",2.070825
"52046",5.92055
"52047",1.7271895
"52048",3.849675
"52049",2.7154375
"52050",1.9248375
"52051",4.6919335
"52052",11.84099
"52053",0
"52054",0
"52055",0
"52056",0
"52057",0
"52058",0
"52059",0
"52060",0.31790625
"52061",0.4381625
"52062",3.050471
"52063",1.35735
"52064",3.5053
"52065",0.4381625
"52066",3.248125
"52067",5.9033
"52068",3.5315
"52069",1.555
"52070",0.19765
"52071",0
"52072",0.3953
"52073",0
"52074",5.73185
"52075",1.111503
"52076",0.51855
"52077",0
"52078",0
"52079",0
"52080",0
"52081",0
"52082",0
"52083",0
"52084",0.85655
"52085",0
"52086",0
"52087",0
"52088",0
"52089",0
"52090",0
"52091",0
"52092",0
"52093",0
"52094",0.966903124999999
"52095",1.955153125
"52096",1.559853125
"52097",1.757503125
"52098",3.0770125
"52099",1.805725
"52100",1.73610625
"52101",2.52672625
"52102",1.2981125
"52103",4.30560625
"52104",1.93380625
"52105",1.2982125
"52106",0
"52107",0.63263225
"52108",0.8699625
"52109",2.332875
"52110",4.507025
"52111",3.518775
"52112",5.24749
"52113",10.29733
"52114",0
"52115",0
"52116",0.202990078125
"52117",0.20833015625
"52118",0.2190103125
"52119",0.240370625
"52120",0.67839125
"52121",0.28309125
"52122",0.934715
"52123",1.352189
"52124",0.593718
"52125",0
"52126",0
"52127",1.6856545
"52128",0
"52129",0.616689765625
"52130",1.209637765625
"52131",2.41927853125
"52132",0.8855570625
"52133",1.96103625
"52134",3.73988625
"52135",2.15868625
"52136",5.077045
"52137",0
"52138",0
"52139",0
"52140",0
"52141",2.1049375
"52142",2.5002375
"52143",7.767475
"52144",8.81485
"52145",0.609865234375
"52146",1.02208346875
"52147",2.8347609375
"52148",1.716521875
"52149",3.03774375
"52150",4.6919375
"52151",0.2061076171875
"52152",0.6014076171875
"52153",3.179315234375
"52154",1.202815234375
"52155",1.795765234375
"52156",1.02208046875
"52157",0.824430468750001
"52158",0.6606109375
"52159",4.6136109375
"52160",0.468243750000001
"52161",0.728271875
"52162",1.06124375
"52163",0.4629609375
"52164",0.4629609375
"52165",0.332971875
"52166",1.25889375
"52167",0.530621875
"52168",4.4942875
"52169",6.2731375
"52170",4.244975
"52171",4.442625
"52172",5.12995
"52173",1.477875
"52174",1.873175
"52175",2.5177875
"52176",1.1342375
"52177",3.7036875
"52178",3.1107375
"52179",4.72559
"52180",9.12687
"52181",6.16215
"52182",8.18185
"52183",6.99595
"52184",0
"52185",1.58045
"52186",11.263051
"52187",4.54445
"52188",3.5562
"52189",6.51945
"52190",0
"52191",0
"52192",0
"52193",0
"52194",0
"52195",0
"52196",0
"52197",0
"52198",0
"52199",0
"52200",2.9217475
"52201",4.5029475
"52202",0
"52203",0
"52204",1.242633
"52205",0.84733
"52206",0
"52207",0
"52208",0.46120125
"52209",0.19765
"52210",0
"52211",2.96472
"52212",0
"52213",0
"52214",0
"52215",0.3953
"52216",0
"52217",0
"52218",0
"52219",0.204806250000001
"52220",1.2002125
"52221",1.7931625
"52222",6.1414625
"52223",0.847849999999999
"52224",3.07923
"52225",3.981595
"52226",2.598045
"52227",1.24315
"52228",2.005125
"52229",2.005125
"52230",7.17268
"52231",5.96085
"52232",3.58905
"52233",0.73145725
"52234",0.53380725
"52235",0.8699625
"52236",0.949325
"52237",9.60696
"52238",0
"52239",0
"52240",0.595201796875
"52241",0.595201796875
"52242",0.2066571875
"52243",0.610964375
"52244",0.43132875
"52245",0.413311375
"52246",0.5278575
"52247",0.699953
"52248",0.72092
"52249",1.837143
"52250",1.7498595
"52251",3.244077
"52252",0.398692578125
"52253",0.991640578125
"52254",0.40208515625
"52255",1.19268515625
"52256",2.37859015625
"52257",1.3971183125
"52258",0.844881249999999
"52259",2.984225
"52260",1.42255
"52261",0
"52262",0
"52263",0
"52264",0
"52265",3.4118875
"52266",2.8189375
"52267",22.14658
"52268",34.2129
"52269",1.5833785859375
"52270",3.166751171875
"52271",2.77580234375
"52272",1.0056546875
"52273",0.430109375000001
"52274",1.97758779296875
"52275",1.38463779296875
"52276",0.39638779296875
"52277",3.3622255859375
"52278",3.9551755859375
"52279",4.747951171875
"52280",2.969101171875
"52281",2.9821546875
"52282",0.232509374999999
"52283",0.202001171875
"52284",0.202001171875
"52285",0.601652343750001
"52286",1.5986046875
"52287",0.99695234375
"52288",1.5986046875
"52289",1.813659375
"52290",0.232459374999999
"52291",5.01087075
"52292",17.3348405
"52293",0.430109375
"52294",1.023059375
"52295",0.825409375
"52296",1.813659375
"52297",4.626765
"52298",6.194025
"52299",5.601075
"52300",4.87735
"52301",9.46659
"52302",6.1065
"52303",0
"52304",0.62925625
"52305",5.481775
"52306",0.431606250000001
"52307",1.0608625
"52308",5.2115175
"52309",0
"52310",0
"52311",0
"52312",0
"52313",0
"52314",0
"52315",0
"52316",2.779895
"52317",4.558745
"52318",0
"52319",0
"52320",1.8342205
"52321",0
"52322",0
"52323",0.53532
"52324",0
"52325",3.162175
"52326",3.952775
"52327",0
"52328",0
"52329",0
"52330",4.546
"52331",1.193783203125
"52332",0.41106640625
"52333",0.213416406249999
"52334",5.54996640625
"52335",2.237215625
"52336",4.07911125
"52337",3.9845028125
"52338",10.1117028125
"52339",1.051265625
"52340",1.0197828125
"52341",0.426832812499999
"52342",0.656065625
"52343",0.449912500000001
"52344",2.6240625
"52345",1.50968125
"52346",3.6123125
"52347",2.678625
"52348",0.2649375
"52349",0.529875
"52350",3.62925
"52351",0
"52352",0.398115625
"52353",1.19152925
"52354",0.4065625
"52355",0.4065625
"52356",0.220175
"52357",0
"52358",0
"52359",0.19765
"52360",0.34400225
"52361",0.4903545
"52362",0.3953
"52363",0.19765
"52364",0.622095
"52365",0.255943
"52366",0.220213125
"52367",0.417863125
"52368",1.62632825
"52369",0.3963765625
"52370",2.176302125
"52371",1.781008125
"52372",0.199803125
"52373",0.79490425
"52374",1.993725
"52375",0.610175
"52376",5.156125
"52377",3.82425
"52378",2.31195
"52379",0
"52380",0
"52381",0
"52382",0
"52383",12.64859
"52384",2.371275
"52385",0.394775
"52386",10.0781
"52387",0
"52388",0.22518125
"52389",1.2409655
"52390",0.505425
"52391",2.0217
"52392",2.65985
"52393",0.211415625
"52394",0.804365625
"52395",1.41108125
"52396",2.39933125
"52397",2.00403125
"52398",4.6010125
"52399",0.2527125
"52400",1.6038
"52401",2.0217
"52402",1.42875
"52403",0.703075
"52404",1.098375
"52405",2.19675
"52406",4.19585
"52407",1.47395
"52408",1.47395
"52409",3.2528
"52410",3.93615
"52411",2.35495
"52412",8.2676
"52413",3.93615
"52414",4.5291
"52415",1.6716
"52416",1.6716
"52417",1.2763
"52418",5.031646
"52419",11.98924
"52420",1.444049
"52421",0.851095
"52422",2.88809
"52423",0
"52424",0
"52425",0
"52426",0
"52427",2.9648
"52428",0.481584375
"52429",2.7169335
"52430",1.085575
"52431",3.35705
"52432",3.9028375
"52433",0.9380875
"52434",5.038575
"52435",2.469125
"52436",2.271475
"52437",0
"52438",0
"52439",0
"52440",0
"52441",0
"52442",0.98825
"52443",0.197649999999999
"52444",0.3953
"52445",0
"52446",0
"52447",1.890485
"52448",1.692835
"52449",0.2141253125
"52450",0.46120125
"52451",1.0542
"52452",0.19765
"52453",0.7906
"52454",0
"52455",0
"52456",0
"52457",0
"52458",0
"52459",0
"52460",0
"52461",0
"52462",0
"52463",2.37505078125
"52464",0.793850781250001
"52465",1.3900515625
"52466",0.7971015625
"52467",0.421306249999999
"52468",0.8426125
"52469",2.977723125
"52470",9.895483125
"52471",0.61890625
"52472",4.163653125
"52473",3.373053125
"52474",5.56023625
"52475",1.39395
"52476",0.61895725
"52477",1.4355625
"52478",0.301674999999999
"52479",7.52106
"52480",0
"52481",0
"52482",0
"52483",0.39600765625
"52484",0.991078625
"52485",0.79626525
"52486",0.40096125
"52487",0.8019185
"52488",0.20330825
"52489",0.99390825
"52490",0.9995775
"52491",0.417945
"52492",0.4066225
"52493",0.4066225
"52494",0.417945
"52495",1.033536
"52496",1.384318
"52497",0
"52498",0.3953
"52499",0.21807
"52500",0.811022
"52501",0.99345846875
"52502",0.2080709375
"52503",0.4057209375
"52504",0.83228375
"52505",1.02993375
"52506",0.873967499999999
"52507",2.0598675
"52508",1.51937
"52509",0
"52510",0
"52511",0
"52512",0
"52513",0
"52514",3.112475
"52515",4.298375
"52516",3.112475
"52517",16.4029
"52518",0
"52519",0.399862109375
"52520",0.79972721875
"52521",1.0064984375
"52522",1.617696875
"52523",0.46829375
"52524",0.936587500000001
"52525",1.190462109375
"52526",0.992812109375
"52527",1.190462109375
"52528",4.75272421875
"52529",2.77622421875
"52530",4.5641984375
"52531",3.7735984375
"52532",2.44479375
"52533",3.1107375
"52534",0.629446875
"52535",5.175397875
"52536",2.84009375
"52537",4.2966375
"52538",0.3436375
"52539",1.9248375
"52540",3.1444
"52541",0.97925
"52542",0.3436375
"52543",3.5060385
"52544",1.7271875
"52545",2.9130875
"52546",1.36554
"52547",0
"52548",0
"52549",0
"52550",0
"52551",0
"52552",0
"52553",7.31005
"52554",1.8275125
"52555",6.026825
"52556",4.93825
"52557",0
"52558",0
"52559",0
"52560",2.56945
"52561",0
"52562",0
"52563",0
"52564",0
"52565",1.5812
"52566",0
"52567",0
"52568",0.71946025
"52569",0.19765
"52570",0.59295
"52571",0.19765
"52572",0.19765
"52573",0.3396945
"52574",0
"52575",0.592949
"52576",0
"52577",0.3953
"52578",0
"52579",0
"52580",0
"52581",0
"52582",0
"52583",0
"52584",0
"52585",1.984383203125
"52586",3.170283203125
"52587",0.41106640625
"52588",3.57346640625
"52589",3.37581640625
"52590",3.88146125
"52591",3.7868528125
"52592",2.0080328125
"52593",2.830115625
"52594",5.7633828125
"52595",2.7986328125
"52596",0.260765624999999
"52597",6.9723625
"52598",2.6240625
"52599",0.260716625
"52600",0.853666625
"52601",1.4381625
"52602",4.6005625
"52603",4.2052625
"52604",0.7015425
"52605",2.193685
"52606",0
"52607",0
"52608",1.389595734375
"52609",0.20974546875
"52610",0.2218379375
"52611",0.641331875
"52612",1.451014
"52613",0
"52614",0
"52615",0
"52616",0
"52617",0
"52618",1.206549875
"52619",1.62250275
"52620",0.43660375
"52621",1.02955375
"52622",0.6755555
"52623",1.4661555
"52624",1.153465
"52625",1.12103
"52626",5.46933
"52627",2.70527
"52628",0
"52629",0
"52630",0.3953
"52631",0
"52632",7.01555
"52633",3.112475
"52634",4.298375
"52635",33.99383
"52636",0
"52637",0.212091162109375
"52638",3.870879296875
"52639",1.21930859375
"52640",3.0315671875
"52641",4.086634375
"52642",0.212091162109375
"52643",1.00269116210938
"52644",0.42418232421875
"52645",1.80773232421875
"52646",2.99363232421875
"52647",0.2554146484375
"52648",3.4178146484375
"52649",5.056779296875
"52650",2.0433171875
"52651",0.6597671875
"52652",3.475581296875
"52653",2.092029296875
"52654",3.19580859375
"52655",2.4386171875
"52656",2.80050759375
"52657",1.21930859375
"52658",2.4386171875
"52659",7.051384375
"52660",6.656084375
"52661",4.02261875
"52662",4.22026875
"52663",6.2664375
"52664",1.714836375
"52665",4.22026875
"52666",3.493684375
"52667",1.714834375
"52668",2.505434375
"52669",8.777415
"52670",0
"52671",0
"52672",10.75129
"52673",6.6006
"52674",0
"52675",1.092878125
"52676",3.7785625
"52677",8.940675
"52678",1.79045625
"52679",5.1621125
"52680",7.1386175
"52681",0
"52682",0
"52683",0
"52684",0
"52685",0
"52686",0
"52687",0
"52688",0
"52689",2.5264475
"52690",2.3287975
"52691",2.483445
"52692",0
"52693",0
"52694",0.3953
"52695",0
"52696",0.955375
"52697",0
"52698",0
"52699",0
"52700",0
"52701",0
"52702",0
"52703",0
"52704",0
"52705",0
"52706",0
"52707",0
"52708",0.447262499999999
"52709",4.0049925
"52710",2.434185625
"52711",2.89188125
"52712",0.520131249999999
"52713",1.31073125
"52714",2.475825
"52715",0.894625
"52716",1.11308225
"52717",4.649978
"52718",3.859375
"52719",1.685225
"52720",0.808475
"52721",4.186403
"52722",11.7329
"52723",0
"52724",0.2089125
"52725",0.86182
"52726",0.53728
"52727",0.73493
"52728",0
"52729",0
"52730",1.017395
"52731",1.2903555
"52732",0.44752625
"52733",0.64517625
"52734",0.3021025
"52735",0.4997525
"52736",0
"52737",2.40383790625
"52738",0.42733890625
"52739",1.4476258125
"52740",3.22106125
"52741",0.453961249999999
"52742",2.804095
"52743",0
"52744",0
"52745",0
"52746",0
"52747",0
"52748",0
"52749",0
"52750",0
"52751",0
"52752",0.197600000000001
"52753",4.775025
"52754",2.5851625
"52755",1.9922625
"52756",17.25845
"52757",0
"52758",0
"52759",0
"52760",3.953
"52761",6.7201
"52762",0.71320625
"52763",1.666925
"52764",6.86535
"52765",3.5315
"52766",2.7409
"52767",0
"52768",0
"52769",0
"52770",0
"52771",0
"52772",0
"52773",0
"52774",0
"52775",0
"52776",0
"52777",2.9217475
"52778",2.9217475
"52779",5.645845
"52780",0.19765
"52781",0
"52782",0.56002625
"52783",0.36237625
"52784",0.85655
"52785",0
"52786",0
"52787",0
"52788",0
"52789",8.49893
"52790",0
"52791",0
"52792",0
"52793",1.0887546875
"52794",2.0770046875
"52795",6.130509375
"52796",2.375159375
"52797",6.5358875
"52798",3.189275
"52799",3.16908875
"52800",0.99491875
"52801",2.9781375
"52802",6.33151875
"52803",6.7335675
"52804",0
"52805",0
"52806",9.2117
"52807",4.21055
"52808",4.60585
"52809",4.56548
"52810",0
"52811",0
"52812",0.396461015625
"52813",0.59527003125
"52814",0.61152625
"52815",0.206938125
"52816",0.206935125
"52817",0.404585125
"52818",1.20448125
"52819",0.35761075
"52820",0.19765
"52821",0
"52822",1.549839
"52823",0
"52824",0.19765
"52825",0.59295
"52826",0.6715075
"52827",0.750068
"52828",1.6856555
"52829",1.594129171875
"52830",0.803531171875
"52831",0.61881234375
"52832",0.894049375
"52833",1.289349375
"52834",0.997498749999999
"52835",5.34579875
"52836",1.222895
"52837",0
"52838",0
"52839",0
"52840",0
"52841",7.4109
"52842",11.4617
"52843",0
"52844",0.451906640625
"52845",0.70616328125
"52846",0.8193765625
"52847",2.627003125
"52848",4.46340625
"52849",0.21180166015625
"52850",1.6095033203125
"52851",4.3766033203125
"52852",1.6095033203125
"52853",1.2142083203125
"52854",0.254256640625001
"52855",0.90381328125
"52856",4.26386328125
"52857",4.208203125
"52858",3.47520625
"52859",2.28736328125
"52860",0.424076562500001
"52861",1.045803125
"52862",2.2029265625
"52863",1.2146765625
"52864",2.627003125
"52865",3.07985625
"52866",5.05635625
"52867",8.564125
"52868",4.808725
"52869",3.1949625
"52870",1.10335625
"52871",1.89395625
"52872",4.46340225
"52873",3.87045625
"52874",14.75634
"52875",0
"52876",0
"52877",0
"52878",10.2778
"52879",2.618106
"52880",1.08557
"52881",0.88792
"52882",3.45737
"52883",2.66677
"52884",1.67852
"52885",0.7906
"52886",0.832558
"52887",0
"52888",0.98825
"52889",4.88099
"52890",0
"52891",0
"52892",0
"52893",0
"52894",0
"52895",2.4276175
"52896",5.1947205
"52897",4.262285
"52898",1.242633
"52899",0
"52900",0
"52901",0
"52902",0
"52903",3.75535
"52904",0
"52905",0
"52906",0
"52907",0
"52908",0.264911
"52909",0
"52910",0
"52911",0
"52912",1.77989375
"52913",0.3973875
"52914",0.199737499999999
"52915",3.1644875
"52916",1.7872
"52917",2.78378
"52918",7.317195
"52919",1.980675
"52920",9.69315
"52921",6.131325
"52922",0.794775
"52923",0.206049999999999
"52924",0.62635
"52925",0.4287
"52926",0.601301
"52927",3.772046
"52928",1.2193
"52929",1.02165
"52930",1.812246
"52931",1.41695
"52932",1.45035
"52933",5.2725
"52934",0
"52935",1.3925551875
"52936",0.215664375
"52937",1.006261375
"52938",0.8626575
"52939",0.6266825
"52940",1.046543
"52941",0.306685
"52942",0.5947984375
"52943",1.1877464375
"52944",0.201346875
"52945",2.177851875
"52946",0.60034175
"52947",1.9912855
"52948",0.6077375
"52949",0.227225
"52950",1.413125
"52951",0.908900000000001
"52952",3.20135
"52953",0
"52954",0
"52955",0
"52956",0
"52957",3.3896125
"52958",6.63605625
"52959",4.26425625
"52960",17.254725
"52961",11.77965
"52962",2.836305078125
"52963",1.32431015625
"52964",1.0674203125
"52965",5.297240625
"52966",0.601600634765625
"52967",1.78750363476563
"52968",1.99380126953125
"52969",1.00555126953125
"52970",2.19145126953125
"52971",0.61025126953125
"52972",0.429902539062502
"52973",0.464505078125
"52974",4.615155078125
"52975",5.2180703125
"52976",0.33606015625
"52977",1.6603703125
"52978",0.662155078125
"52979",2.638655078125
"52980",0.8697703125
"52981",0.92901015625
"52982",1.12666015625
"52983",3.6368723125
"52984",5.099590625
"52985",7.076094625
"52986",1.30493125
"52987",13.0853625
"52988",4.66498425
"52989",3.913691625
"52990",1.344240625
"52991",2.530140625
"52992",11.346865
"52993",0
"52994",3.49795
"52995",4.288553
"52996",8.1818
"52997",0
"52998",7.557125
"52999",0.549340625
"53000",1.88928125
"53001",4.7668125
"53002",5.3597675
"53003",2.7903125
"53004",0
"53005",0.19765
"53006",0
"53007",0
"53008",0
"53009",0
"53010",0
"53011",0
"53012",0
"53013",0
"53014",0
"53015",1.98931
"53016",3.17521
"53017",0
"53018",0
"53019",0.592953
"53020",0
"53021",0
"53022",0
"53023",0
"53024",0
"53025",0
"53026",0
"53027",0
"53028",0
"53029",0
"53030",0
"53031",0
"53032",0
"53033",2.372734375
"53034",0.396234375
"53035",0.99011875
"53036",0.199518749999999
"53037",4.35016875
"53038",8.901725
"53039",3.96793
"53040",3.5614075
"53041",1.7825375
"53042",7.715775
"53043",1.5849375
"53044",2.1778875
"53045",1.786355
"53046",10.3376
"53047",4.2702
"53048",0
"53049",0
"53050",1.00034346875
"53051",0.20974546875
"53052",0.4194909375
"53053",0.2218409375
"53054",0.641331875
"53055",0.68971375
"53056",0
"53057",0.29928875
"53058",0.4009275
"53059",0.4009275
"53060",0.791178046875
"53061",1.18705609375
"53062",0.19880609375
"53063",2.17531109375
"53064",0.5952601875
"53065",0.5952601875
"53066",1.98574875
"53067",0.40454875
"53068",4.780595
"53069",0
"53070",0
"53071",0
"53072",0
"53073",0
"53074",3.8837875
"53075",8.0343875
"53076",8.558075
"53077",31.93995
"53078",0.211319091796875
"53079",3.271752734375
"53080",0.416355468749999
"53081",1.467771875
"53082",2.18782209179688
"53083",2.18782209179688
"53084",1.21323818359375
"53085",0.224988183593751
"53086",0.817938183593751
"53087",1.41089318359375
"53088",2.00384318359375
"53089",0.449976367187501
"53090",0.307002734375
"53091",0.702302734374999
"53092",10.7152089375
"53093",2.060721875
"53094",0.504652734375
"53095",3.18345546875
"53096",1.4256609375
"53097",0.81165546875
"53098",0.61400546875
"53099",3.839571875
"53100",5.025471875
"53101",1.072471875
"53102",2.14494375
"53103",14.7653875
"53104",3.13319375
"53105",3.52849375
"53106",1.665421875
"53107",1.665421875
"53108",8.382115
"53109",1.796325
"53110",2.99975
"53111",0
"53112",0
"53113",0
"53114",0.5340859375
"53115",1.93869375
"53116",1.5055875
"53117",5.778275
"53118",1.9008875
"53119",1.7032375
"53120",3.406475
"53121",0.592946
"53122",0.3953
"53123",0
"53124",0
"53125",4.782165
"53126",5.177465
"53127",0
"53128",0
"53129",0
"53130",0
"53131",0
"53132",0
"53133",0
"53134",0
"53135",0
"53136",0.67004775
"53137",2.033233
"53138",0.7906
"53139",0.59295
"53140",0.362425
"53141",0
"53142",0.19765
"53143",0
"53144",0
"53145",3.95302
"53146",0
"53147",0
"53148",0
"53149",0
"53150",1.38355
"53151",8.89426
"53152",1.9771576171875
"53153",0.1983076171875
"53154",0.791915234375
"53155",1.384865234375
"53156",2.768415234375
"53157",7.7136109375
"53158",0.208121875
"53159",2.57205046875
"53160",0.595530468750001
"53161",1.1911609375
"53162",1.78148046875
"53163",4.74623046875
"53164",4.7488909375
"53165",4.9832875
"53166",1.591721875
"53167",1.987021875
"53168",4.36934675
"53169",6.1691975
"53170",0.4373875
"53171",17.477415
"53172",0
"53173",0.4166603125
"53174",0.48074125
"53175",0.635667625
"53176",1.527661
"53177",0.396068
"53178",1.1656325
"53179",1.935968
"53180",0.27933
"53181",0.87228
"53182",1.24882171875
"53183",2.23707671875
"53184",0.646986875
"53185",0.898673749999999
"53186",0.701023749999999
"53187",5.571195
"53188",0
"53189",0
"53190",0
"53191",13.2426
"53192",0.61700693359375
"53193",1.6293168671875
"53194",0.293877734374999
"53195",1.18070546875
"53196",0.7802109375
"53197",2.351021875
"53198",0.604978466796875
"53199",1.40760693359375
"53200",3.38410693359375
"53201",0.22170693359375
"53202",2.0246138671875
"53203",0.6410638671875
"53204",1.677427734375
"53205",0.293877734374999
"53206",7.3026609375
"53207",0.98305546875
"53208",2.9543639375
"53209",0.491527734375
"53210",1.479777734375
"53211",1.77365546875
"53212",1.7684609375
"53213",1.37835546875
"53214",1.18070546875
"53215",3.1520109375
"53216",6.896971875
"53217",1.362771875
"53218",4.10909375
"53219",5.8463875
"53220",1.560423875
"53221",1.165121875
"53222",3.12084375
"53223",2.943971875
"53224",2.351021875
"53225",4.722817875
"53226",1.165121875
"53227",6.949165
"53228",0
"53229",0
"53230",3.83355
"53231",5.81005
"53232",0
"53233",3.52225
"53234",4.67269
"53235",1.068775
"53236",2.847625
"53237",0
"53238",0.43726
"53239",0
"53240",0.19765
"53241",0
"53242",0
"53243",0
"53244",0
"53245",0
"53246",0
"53247",0
"53248",1.6864225
"53249",3.6629225
"53250",4.361095
"53251",0
"53252",1.7353955
"53253",0
"53254",0.3953
"53255",2.767095
"53256",0.2511846875
"53257",0.2511846875
"53258",0.41178875
"53259",1.0542
"53260",0.19765
"53261",0
"53262",0.59295
"53263",0
"53264",0
"53265",0
"53266",0
"53267",0
"53268",6.324797
"53269",2.3718
"53270",0
"53271",1.5838
"53272",3.36067
"53273",5.73247
"53274",3.7566
"53275",0.395949999999999
"53276",2.37245
"53277",4.74493
"53278",2.57465
"53279",0.594251
"53280",0.3979
"53281",1.9817
"53282",2.17935
"53283",1.6237875
"53284",1.468725
"53285",21.91189
"53286",0
"53287",0.99275159375
"53288",1.006261375
"53289",0.43132875
"53290",0.737065
"53291",0
"53292",4.28845
"53293",6.66025
"53294",0
"53295",0
"53296",0
"53297",0
"53298",21.66215
"53299",10.79135
"53300",0.20176474609375
"53301",0.214108984375
"53302",1.21881796875
"53303",4.0188359375
"53304",6.78579375
"53305",2.37591774609375
"53306",2.7753294921875
"53307",1.1941294921875
"53308",0.6011794921875
"53309",1.992958984375
"53310",1.81176796875
"53311",4.38121796875
"53312",0.724571875000001
"53313",2.63514375
"53314",2.80001996875
"53315",2.60236796875
"53316",4.8094359375
"53317",3.689371875
"53318",1.0540859375
"53319",1.0540859375
"53320",0.922271875
"53321",1.64689375
"53322",3.62339375
"53323",0.65864375
"53324",2.7008375
"53325",12.912375
"53326",2.5031875
"53327",3.6890875
"53328",2.63514375
"53329",3.62339475
"53330",0.85629375
"53331",1.44924375
"53332",7.64094
"53333",3.67869
"53334",7.23639
"53335",3.1624
"53336",0
"53337",0
"53338",1.97648
"53339",0.4229078125
"53340",1.69163125
"53341",6.568875
"53342",1.88928125
"53343",2.5926625
"53344",2.9879625
"53345",3.5809125
"53346",0.536085
"53347",0
"53348",0
"53349",0
"53350",0
"53351",0
"53352",0
"53353",1.9765
"53354",0
"53355",0
"53356",4.733405
"53357",4.733405
"53358",0.91711025
"53359",0.592953
"53360",0
"53361",0.255306875
"53362",0.51061375
"53363",0
"53364",0
"53365",0
"53366",0
"53367",0
"53368",0
"53369",0
"53370",0
"53371",0
"53372",0
"53373",0
"53374",0
"53375",2.583509765625
"53376",0.211709765625001
"53377",7.73646653125
"53378",2.59756953125
"53379",4.57323625
"53380",9.1481090625
"53381",10.7293090625
"53382",6.1833890625
"53383",5.5904390625
"53384",5.1935125
"53385",5.9841125
"53386",2.99205625
"53387",3.6123125
"53388",5.3911625
"53389",18.77679
"53390",0
"53391",0.598290078125
"53392",0.438020625
"53393",0.240370625
"53394",0.240367625
"53395",1.66664625
"53396",0.2451775
"53397",0
"53398",0
"53399",1.11622
"53400",0.24987625
"53401",0.44752625
"53402",0
"53403",0.618234296875
"53404",0.64351859375
"53405",0.84116859375
"53406",0.2987871875
"53407",0.597574375
"53408",2.178772375
"53409",2.57869875
"53410",3.36929875
"53411",3.199395
"53412",0
"53413",0
"53414",0
"53415",0
"53416",0
"53417",2.8901125
"53418",6.0525125
"53419",4.4713125
"53420",0
"53421",0.410030712890625
"53422",0.513145703125
"53423",4.78164540625
"53424",3.0408328125
"53425",4.105165625
"53426",1.00298071289062
"53427",2.79656142578125
"53428",0.62241142578125
"53429",2.00596142578125
"53430",1.21536642578125
"53431",2.20361642578125
"53432",3.8142728515625
"53433",4.070845703125
"53434",2.687295703125
"53435",8.9703328125
"53436",3.0408358125
"53437",3.280247703125
"53438",1.106095703125
"53439",4.18869140625
"53440",4.6220328125
"53441",0.43334140625
"53442",1.61924140625
"53443",2.326315625
"53444",2.523965625
"53445",1.140415625
"53446",2.08318125
"53447",10.2935625
"53448",3.116915625
"53449",2.919265625
"53450",12.088065
"53451",0
"53452",0
"53453",0
"53454",0
"53455",0
"53456",0.401103125
"53457",0.99985625
"53458",1.8020625
"53459",3.011175
"53460",3.56930625
"53461",2.5926625
"53462",1.6044125
"53463",0
"53464",0
"53465",0
"53466",0.19765
"53467",0
"53468",0
"53469",0
"53470",0
"53471",0
"53472",3.4652725
"53473",5.349345
"53474",0
"53475",0
"53476",0
"53477",0
"53478",0
"53479",0.2264784375
"53480",0.85655
"53481",0
"53482",0
"53483",0
"53484",0
"53485",3.75537
"53486",0.988300000000001
"53487",1.1859
"53488",0
"53489",1.4508125
"53490",0
"53491",0
"53492",0
"53493",1.07808125
"53494",0.88043125
"53495",0.880431249999999
"53496",6.21698125
"53497",1.742875
"53498",6.25283
"53499",0.772562500000001
"53500",0.574962500000002
"53501",10.439475
"53502",1.5632125
"53503",6.8997625
"53504",1.742925
"53505",0
"53506",0.3608635
"53507",4.803503
"53508",3.6176
"53509",5.00115
"53510",0.5367125
"53511",0.5367125
"53512",3.049928
"53513",2.73985
"53514",0
"53515",0.22209859375
"53516",0.6418441875
"53517",0.690744375
"53518",0.493094375
"53519",0.59088875
"53520",0
"53521",1.688203
"53522",2.157005
"53523",0.899720625
"53524",2.849465
"53525",1.84329
"53526",2.43624
"53527",0
"53528",0
"53529",0
"53530",0
"53531",0
